source,post_id,container_id,user_id,datetime,text,length,likes_received,replies_received,amp_prob,is_sockpuppet
pantip,933,42111487,pantip_7585251,2023-07-10 15:22:43,อะแฮ่ม เผื่อลืม มีคนเคยกล่าว ไม่ต้อง หมอบกราบพระเจ้าองค์ไหน จำได้ไหมใคร กล่าว,77,3,,,0
pantip,935,42111487,pantip_7620528,2023-07-10 15:22:51,คนพวกนี้ ตอนนี้ให้เลียน้ำลายตัวเองที่ตกลงพื้นแล้วให้เลียกลับ ยังทำได้เลย ชี้หน้าคนอื่นโหน ตัวเองโหนหนักกว่า,107,3,,,1
pantip,939,42111487,pantip_7620528,2023-07-10 18:16:51,ชนะแต่พล่านตามก้นหลิ่มเหมือนเดิม 55,35,1,,,1
pantip,941,42111487,pantip_7620528,2023-07-10 18:22:48,ไม่นะก็เห็นอยู่เกาะทู้หลิ่ม 555,31,1,,,1
pantip,942,42111487,pantip_7620528,2023-07-10 15:59:23,พรุน,4,2,,,1
pantip,943,42111487,pantip_7274376,2023-07-10 16:32:14,ขนาดคนมันกล่าวหาเขา เขาบอก 1 มันก็ใส่สี เป็น 10000 มันยังไม่อาย พิธาต้องอายด้วยเหรอ ขนาด พวกล้มล้างรัฐบาล รัฐประหารฉีกกฎหมายสุงสุดของประเทศ ท่านยังอยู่เฉยๆเลย เเล้วนิ เรืองใส่ไข่ จะให้ท่านทำยังไง พวกนี้ โหนได้ทุกอย่าง นึกว่าโหนเเต่สถาบัน,237,1,,,1
pantip,944,42111487,pantip_7274376,2023-07-10 16:33:00,ไอ้พวกมีปัญญาเเค่ขับรถถังรัฐประหารรัฐบาลของประชาชน เลือกตั้งก็เเพ้ มันก็มาได้เท่านี้ละ,86,1,,,1
pantip,945,42111487,pantip_7620528,2023-07-10 16:33:10,กระทู้สลิ่มแฟนคลับคับคั่งทยอยเปลี่ยนร่างกันมา แต่สติปัญญาเท่าเดิม อ่านดูก็รู้แล้ว 555,85,2,,,1
pantip,947,42111487,pantip_7620528,2023-07-10 18:25:30,กระทู้สลิ่มไม่เคบเหงา 555,25,1,,,1
pantip,948,42111487,pantip_766448,2023-07-10 18:34:10,สมัยก่อนโน้นครึกครื้นกว่านี้เน๊าะ ว่ามั๊ย กลุ่มโนนแดงของพวกเราไงจำได้ไหม มาดามจีเอย ข้างฯ เอย อดีตหัวหน้าเผ่าเอย ใครต่อใครอีกเยอะแยะ ไม่เคยเหงา แต่ต้องเป็นผึ้งแตกรังเพราะอำแหลก จับความนู้นไปเล่าฝั่งนี้ จับฝั่งนี้ไปเล่าฝั่งนู้น อำฉายแวว เป็นอีกาคาบข่าวเฟคนิวส์มาตั้งแต่กลุ่มโนนแดง การรณรงค์คลองโอ่งอ่างไปถึงไหนเจ๊ ทนายอานนท์หนีเติดเปิดเปิงไปถึงไหนเจ๊,349,1,,,1
pantip,950,42111487,pantip_7620123,2023-07-11 13:24:40,อ้าว ไม่เหมือนกับที่คุยไว้นี่นา,31,0,,,0
pantip,1110,42111593,pantip_766448,2023-07-10 16:30:07,อำ แกเป็นอะไรของแก๊ อีกล่ะ คลั่งได้ทุกวี่ทุกวัน ชาวบ้านเขารำคาญ ไปหาจิตแพทย์เถอะ,80,4,,,1
pantip,1116,42111593,pantip_6614772,2023-07-10 19:26:43,ดวงฤทธิ์ สลิ่มเก่า กปปส.,24,0,,,1
pantip,1132,42111644,pantip_6630265,2023-07-10 17:24:43,แฟนสาวแจ้งตร. โดนส.ส.ก้าวไกล ซ้อมในรถ ชกหน้าดึงหัว หลังคบกันแค่เดือนเศษ ระหว่างอยู่ในรถ ส.ส.คนนี้ได้ต่อยหน้าแฟนสาว 1 ครั้ง และขับรถจอดริมถนน ก่อนส.ส.คนนี้จะดึงศีรษะแฟนสาวลงจากรถ ทำให้ได้รับบาดเจ็บ แจ้งความเพื่อดำเนินคดีไว้แบบนี้ เพี้ยนหืม,238,3,,,0
pantip,1133,42111644,pantip_7544430,2023-07-10 17:27:13,จก🦎jjny แปะไม่แผ่ว แต่แปะอะไรก็ไม่รู้ ตั้งแต่เล่นมา ใครเคยได้อ่านที่ จก พิมพ์บ้าง ถือว่ามีบุญ แปะตลอด,101,1,,,1
pantip,1142,42111644,pantip_7620528,2023-07-10 18:17:59,เงียบ,5,1,,,1
pantip,1145,42111644,pantip_2136250,2023-07-10 23:32:40,เบื่อพวกคุยนอกเรื่อง เขาถามเรื่องนี้ ไปตอบอีกเรือง,50,0,,,1
pantip,1372,42111732,pantip_7389721,2023-07-10 17:44:02,หวังสูงแต่ใจต่ำ เห็นอาการดิ้นของ ส.ว. สามสี่คนที่ออกมาดิ้นหนักเรื่ิองโหวตพิธาเป็นนายกฯ ชัดจริง ๆ คือหวังสูง หวังให้พวกได้เข้าสู่อำนาจ ขวางคนที่คิดว่าจะทำลายผลประโยชน์ตัวเอง ถ้าพวกได้สืบทอดอำนาจ ตัวเองก็ได้ประโยชน์ต่อ อย่างบางคนมีตำแหน่งไม่เคยขาดตั้งแต่รัฐประหาร 2549 จะหมดวาระ พ.ค. ปีหน้า กลัวหมดโอกาสกลับมา เลยต้องดิ้น ไม่สนว่าจะสร้างความขัดแย้ง ไม่สนว่าอะไรควรไม่ควร ใจต่ำจริง ๆ,380,5,,,1
pantip,1702,42111805,pantip_766448,2023-07-10 18:35:23,วันนี้เจ๊ลืมกินยา มาแรง ทรงพลัง ล่อไปกี่กระทู้ล่ะวันนี้,55,0,,,1
pantip,1705,42111805,pantip_6844095,2023-07-10 18:48:32,โดยคดีดังกล่าว เป็นคดีที่ นายอภิสิทธิ์ เวชชาชีวะ อดีตนายกรัฐมนตรี และนายสุเทพ เทือกสุบรรณ อดีตรองนายกรัฐมนตรีและอดีตผู้อำนวยการศูนย์อำนวยการแก้ไขสถานการณ์ฉุกเฉิน ผอ.ศอฉ. ร่วมกันเป็นโจทก์ ยื่นฟ้อง นายธาริต เพ็งดิษฐ์ อดีตอธิบดีกรมสอบสวนคดีพิเศษ ดีเอสไอ ในความผิดฐานร่วมกันเจ้าพนักงานปฏิบัติหน้าที่โดยมิชอบหรือโดยทุจริต และเป็นเจ้าพนักงานสอบสวนกระทำการโดยมีเจตนากลั่นแกล้งให้ผู้อื่นได้รับโทษอาญา ตามประมวลกฎหมายอาญา มาตรา 157 200 วรรคสอง,434,3,,,1
